feature,lable
"[-3.3164694e+02  1.1394895e+02  1.3118774e+01 -1.0487883e+00
  8.7612705e+00 -1.4587804e+01 -1.8952042e+01 -3.0379412e+00
 -1.4372279e+01 -5.5176640e+00 -1.1067416e+01 -4.2245030e+00
 -4.9032593e+00 -1.5012271e+00 -9.7141552e+00 -4.8800035e+00
 -2.7516034e+00 -6.3280597e+00 -4.9736409e+00 -3.0485804e+00
  1.8234612e-01  4.6973804e-01  3.8666084e+00  3.2757523e+00
  4.2770400e+00  8.0212708e+00  5.5865169e+00  4.8184772e+00
  4.3329277e+00  3.8335598e+00  1.2885520e+00  2.2970154e+00
  9.1578346e-01  5.8208942e-01 -1.1059662e-01 -1.1534060e+00
 -1.1823827e+00 -8.8307416e-01  1.2622777e-01 -3.1330323e-01]",1
"[-4.4404797e+02  8.8529320e+01  1.9509703e+01  1.9619421e+01
 -1.0126123e+01  1.1180232e+00 -1.3339972e+01  4.7710772e+00
 -9.8312140e+00  3.6466987e+00 -1.1450878e+01  2.5419149e+00
 -5.7495947e+00  3.4377911e+00 -6.5425696e+00  3.3433381e-01
 -4.0799870e+00  4.7969428e-01 -1.3898932e+00  1.7533381e+00
 -1.7028759e+00  3.9732307e-01  9.5320117e-01  1.7763122e+00
  2.9949458e+00  3.4028854e+00  2.7825141e+00  2.4604254e+00
  3.5790620e+00  2.6765654e+00  5.0691895e+00  4.5390353e+00
  4.2631655e+00  3.2753358e+00  4.8813434e+00  3.1215873e+00
  2.1100793e+00 -5.0646853e-01 -4.1705847e-01 -1.0836394e+00]",1
"[-4.44222382e+02  1.03093704e+02  4.69483910e+01  2.90767536e+01
  7.08877897e+00 -2.30882263e+01 -2.23633347e+01 -9.93749237e+00
 -1.70744381e+01 -1.67721424e+01 -9.31618977e+00 -5.22881126e+00
 -6.27810144e+00  1.86057794e+00 -1.38484287e+00 -4.02417564e+00
 -4.74130917e+00 -6.77058363e+00 -6.96977043e+00 -3.70468736e+00
 -5.64324570e+00 -3.58785534e+00 -1.04367936e+00 -6.57158911e-01
 -7.66212165e-01  7.56702244e-01  7.24636436e-01  3.00025254e-01
  1.57855928e+00  1.58921683e+00  1.25749278e+00  3.30167508e+00
  4.45716381e+00  5.15861130e+00  4.60314703e+00  2.00650740e+00
  9.39452127e-02 -9.66322839e-01 -2.46913195e+00 -2.93874264e+00]",1
"[-3.9744498e+02  1.0287408e+02 -2.5982215e+00  1.8976650e+01
 -2.1002651e+01 -1.2993088e+01 -1.2154652e+01 -1.1321994e+01
 -1.6028179e+01 -5.1391587e+00 -1.7472643e+01 -6.0633092e+00
 -1.0003378e+01 -4.3968339e+00 -1.0385127e+01 -6.5433636e+00
 -4.6763153e+00 -4.0214920e+00 -5.1398134e+00 -2.5302446e-01
 -7.0377755e+00 -2.8100722e+00 -3.1223502e+00 -4.7822523e+00
 -1.9917412e+00 -1.0649061e+00 -1.0702972e+00  5.7071227e-01
  3.2061670e+00  1.0781560e+00  3.8407769e+00  3.5830784e+00
  1.1109970e+00 -2.9572523e-01 -1.4794831e-01 -1.4039716e-01
 -1.6649587e+00 -2.6506636e+00 -4.4916091e+00 -2.9116805e+00]",1
"[-4.5066541e+02  9.5620377e+01  9.6626530e+00  2.0291794e+01
  1.1721273e+01 -5.7397842e+00 -1.0115542e+01 -4.6775293e+00
 -1.5785463e+01  3.5274572e+00 -1.1357145e+01  6.4472051e+00
 -9.6134949e+00  3.9781108e+00 -6.0938053e+00  3.3533332e+00
 -2.9953167e+00 -2.2824311e+00 -3.0926816e+00  3.4616773e+00
 -5.2816343e+00  2.8570018e+00  3.1898437e+00 -4.2148119e-01
  6.0537028e+00  4.6462092e+00  2.1354465e+00  7.8721080e+00
  3.6871674e+00  3.7156756e+00  7.1186237e+00  4.4510708e+00
  5.9456515e+00  2.2040997e+00  2.8854907e+00  2.1446755e+00
 -7.4229646e-01 -1.1334274e+00 -1.5810860e+00 -2.0753706e+00]",0
"[-4.21338074e+02  1.06874886e+02  2.13106117e+01  3.15280819e+01
  3.26599836e+00 -1.45623989e+01 -1.09307728e+01  6.71095371e+00
 -1.02162867e+01 -6.40158772e-01 -1.20690184e+01 -1.44430339e+00
 -1.10604258e+01  6.81067705e+00 -1.04969864e+01  2.07151628e+00
  1.64105427e+00 -3.71885133e+00  8.42927217e-01 -3.56140256e+00
  1.35136127e+00  3.93225837e+00 -2.44884729e-01 -1.61687398e+00
  7.15197086e+00  6.21916008e+00 -7.36073732e-01  4.63739872e+00
  1.20298529e+00  2.55189896e+00  2.82751679e+00  2.60988164e+00
  1.55733764e+00  3.35584664e+00  4.31241226e+00  2.40325165e+00
  2.73723602e+00  1.54156733e+00 -5.14879227e-01  1.54059067e-01]",1
"[-4.7435892e+02  8.1529999e+01  1.7011370e+01  4.3814754e+01
 -1.0112116e+01  1.1836899e+01 -4.4471941e+00 -8.3822107e-01
 -8.7603188e-01  4.2726679e+00 -9.0839596e+00 -5.1497817e+00
 -2.2470388e+00  4.7486082e-01 -3.9072876e+00 -1.2840638e+00
 -4.5160012e+00 -5.0482101e+00 -4.0004725e+00 -6.7132077e+00
 -5.2398167e+00  1.5536201e+00 -1.0668620e+00 -1.0135677e+00
  1.6178215e+00 -2.3726392e+00 -9.4487770e-03 -5.3787148e-01
  1.0866799e+00  2.2579615e+00  2.5258377e+00  3.0067973e+00
  2.6765962e+00  2.1625397e+00  2.9662461e+00  3.0156605e+00
  3.0311770e+00  1.7743787e+00  3.0680153e-01 -4.9673396e-01]",1
"[-3.5441635e+02  1.0634070e+02  1.6924057e+01  1.0131762e+01
  1.1366930e+01 -9.7159624e+00 -1.4289167e+01  8.5471010e+00
 -2.1813625e+01  2.7209580e+00 -1.2537449e+01  8.1529275e-02
 -9.0206146e+00  4.1701221e+00 -9.2611761e+00 -3.0246415e+00
 -5.1425977e+00 -6.1006317e+00 -5.8577080e+00 -3.5203266e+00
 -5.8807330e+00 -3.3677058e+00 -2.6675670e+00 -2.4809754e+00
 -2.5222769e+00 -9.6556818e-01 -1.7426363e+00 -1.2626659e+00
  1.3844807e-01 -4.3147802e-01  6.1024988e-01  1.3201360e+00
  1.6924236e+00  1.7964929e+00  6.3638055e-01  8.0232352e-01
  5.5304140e-01 -1.6468152e+00 -1.5070955e+00 -2.3477950e+00]",1
"[-2.9877069e+02  1.5948480e+02  7.1400285e+00  1.1198475e+01
 -1.2005628e+01 -2.8358175e+01  6.5083724e-01 -7.0598893e+00
 -2.0881004e+01 -5.3771434e+00 -8.9012613e+00 -1.2851019e+01
 -6.5865278e+00 -5.9242525e+00 -9.2394161e+00 -7.6002035e+00
 -4.1460967e+00 -5.4998250e+00 -8.4442053e+00 -8.4142618e+00
 -7.5641203e+00 -4.3864770e+00 -2.7223489e+00 -2.7054517e+00
  6.8460286e-01  9.5460844e-01 -9.7331506e-01 -7.4834210e-01
  2.0000670e+00  2.4859576e+00 -7.3795909e-01 -2.0661981e+00
 -2.0118022e+00 -2.3178813e+00 -1.9365926e-01 -6.7669475e-01
 -1.5178910e+00  1.2323878e+00  1.9320115e+00  9.9353027e-01]",1
"[-3.49969727e+02  1.26559875e+02  1.34958849e+01  4.35486794e+00
  6.53082228e+00 -1.68584576e+01 -1.57662039e+01 -9.49967742e-01
 -1.48657131e+01 -1.10295391e+01 -1.08933268e+01 -3.02903080e+00
 -1.58432055e+01 -8.35608101e+00 -5.46100569e+00  4.86176878e-01
 -2.02190132e+01  3.47120792e-01 -8.94342327e+00 -7.22900248e+00
 -9.60231400e+00 -4.59625626e+00 -2.68411136e+00 -5.88471603e+00
 -4.64113569e+00 -2.26991153e+00 -1.52817035e+00 -4.81975555e+00
 -2.34139919e+00 -6.07129145e+00 -2.70748734e+00 -4.42588377e+00
 -4.54499292e+00 -4.37529707e+00 -4.49427176e+00 -6.09110689e+00
 -4.95293665e+00 -4.28580952e+00 -4.28492928e+00 -5.84445047e+00]",1
"[-4.06692719e+02  9.56674805e+01  1.84782085e+01  2.71666069e+01
 -6.22335339e+00  7.18520164e+00 -1.00577688e+01  3.15318012e+00
 -1.73556232e+01 -5.90289068e+00 -1.65115433e+01 -8.53772640e+00
 -1.18344288e+01 -6.90511990e+00 -5.14091778e+00 -7.77857494e+00
 -4.75036716e+00 -4.76054716e+00 -8.69756126e+00 -4.52026367e+00
 -9.43541431e+00 -5.68565226e+00 -6.29357195e+00 -5.09254456e+00
 -5.47998524e+00 -4.22600889e+00 -1.07694459e+00 -2.41316795e+00
  4.54185575e-01 -6.72889531e-01 -7.36607969e-01  1.34709036e+00
 -1.15744464e-01  8.03191841e-01  1.17529380e+00  7.37047434e-01
  5.85170425e-02 -1.54687360e-01 -4.67992693e-01 -1.03790820e+00]",1
"[-3.4944418e+02  9.6490738e+01  2.2906622e+01  2.8533512e+01
  4.5980981e-01 -2.7158277e+00 -7.0686626e-01 -2.6065419e+00
 -1.2987474e+01  2.2307286e-01 -1.2464229e+01  1.4307358e+00
 -6.4619484e+00  1.0615083e-01 -7.5638609e+00 -1.2115563e+00
 -1.7982928e+00 -4.8969326e+00 -4.2476192e+00 -2.8453939e+00
 -4.5339112e+00 -2.1728649e+00  3.0667379e-01  6.6365317e-02
  7.3825336e-01  1.1521070e+00  2.2123072e+00  2.2381411e+00
  3.5141923e+00  3.9968019e+00  3.8070853e+00  3.9744091e+00
  4.1524420e+00  3.7259624e+00  2.9011683e+00  1.0318239e+00
  5.5379128e-01 -1.1113030e+00 -1.9651799e+00 -1.1044439e+00]",0
"[-4.0259628e+02  1.4038496e+02  1.5609228e+01  1.6340448e+01
 -1.4025715e+01 -2.5526749e+01  5.1002631e+00  1.0962315e+01
 -1.4101610e+01  3.7199187e+00 -1.0916033e+01 -7.1657829e+00
  2.6939576e+00  5.3950329e+00 -3.6651449e+00 -4.2655501e+00
  1.8781395e+00  1.0532180e+00  3.4297149e+00  3.4406390e+00
  1.9807114e-01  2.1413662e+00  1.2476707e+00  2.4214509e+00
  1.0733455e+00  5.5257874e+00 -1.5374719e+00  4.2180857e-01
  1.4061435e+00  3.4820566e+00  7.1449466e+00  2.7564130e+00
  4.8026700e+00  5.3327971e+00  7.3924627e+00  3.6598129e+00
  2.7287080e+00  7.2541022e+00  4.3385777e+00  4.9533600e-01]",1
"[-3.8456238e+02  1.0010040e+02 -1.5003661e+00  1.0386169e+01
 -6.9791183e+00  1.9049743e+00 -1.4211489e+01  1.5741146e+01
 -1.8850647e+01 -1.3002293e+00 -1.2818500e+01 -1.0214769e+01
 -1.4009550e+01 -1.1917080e+01 -1.1722931e+01 -9.6280851e+00
 -5.4860129e+00 -1.0412874e+01 -1.2580822e+01 -6.7836547e+00
 -7.8785377e+00 -4.1251850e+00 -7.4952798e+00 -4.0844731e+00
 -1.9363623e+00 -1.6991042e+00 -3.0263426e+00 -2.7950552e+00
  4.0743703e-01 -1.0528152e+00  2.0611725e+00 -2.3322336e-01
  6.0213262e-01 -1.6461630e+00 -2.5999603e+00 -3.9577248e+00
 -4.1925964e+00 -2.2218246e+00 -3.0716195e+00 -1.8254112e+00]",1
"[-3.3977292e+02  1.1306834e+02  1.3627862e+00  1.4505394e+01
 -7.9872746e+00 -8.1544657e+00 -9.0414314e+00  6.9533405e+00
 -1.2926590e+01  3.3952677e+00 -2.5266578e+00  3.5537283e+00
 -4.2387958e+00 -3.2095401e+00 -7.8278437e+00 -4.4278746e+00
 -2.3498147e+00 -5.3988872e+00 -6.1710019e+00 -2.9330196e+00
 -3.0281777e+00 -3.4487646e+00 -1.7108076e+00  2.0472729e+00
 -1.9552630e+00  5.0857706e+00  6.1147869e-01  1.4607158e+00
  1.8572735e+00  3.8933389e+00  2.4885347e+00  2.3055191e+00
  5.1087642e+00  3.2891347e+00  3.2368886e+00  3.0931926e+00
  1.5311315e+00  3.8422921e-01  9.3136936e-01 -2.9669395e-01]",1
"[-4.36571228e+02  7.85571594e+01  5.20803490e+01  2.57824326e+01
 -4.05868835e+01 -6.65145695e-01 -2.12268887e+01  9.06790122e-02
 -4.88315058e+00 -2.75611115e+00 -2.15543957e+01 -6.45417643e+00
 -7.29386759e+00 -1.63420928e+00 -5.46838856e+00 -1.28570137e+01
 -7.79065514e+00 -1.53701725e+01 -9.59317589e+00 -9.19220257e+00
 -1.15442924e+01 -5.50646114e+00 -9.92280769e+00 -1.33152163e+00
 -3.68773770e+00 -4.43831825e+00 -3.64513493e+00 -6.57722425e+00
 -2.69645190e+00 -5.10446548e+00 -2.83462429e+00  3.25568938e+00
  2.35442328e+00  4.48185062e+00  5.58767223e+00  8.56675911e+00
  3.70733476e+00  2.22188973e+00 -5.75359523e-01 -2.96119666e+00]",0
"[-3.6090906e+02  1.0193752e+02  1.1191775e+01  2.0401917e+01
 -3.3824150e+01  6.1486001e+00 -7.0174737e+00 -1.6366997e+01
  2.1198399e+00  6.3639569e-01 -1.2080985e+01 -1.2586050e+01
 -1.3372886e+01 -6.5983862e-01 -6.3661695e+00 -9.1784878e+00
  8.5988503e+00 -6.9771481e-01 -5.1250701e+00  1.5947461e-01
 -6.5316691e+00 -7.3800719e-01 -4.1541820e+00  5.1608938e-01
 -5.7281737e+00 -1.6849375e+00  3.5059333e+00 -3.4483457e+00
  4.0808797e+00  2.7364242e+00  4.1252079e+00  5.8420110e+00
  4.9646373e+00  1.7693143e+00  1.4922359e+00  8.2131125e-02
 -3.0932176e+00 -1.1367937e+00 -3.9198918e+00 -2.9352133e+00]",1
"[-2.7758142e+02  1.0513921e+02  1.0953375e+00  5.2930344e+01
 -2.9975304e+01 -3.3584530e+01 -1.0987345e+01 -1.9112707e+01
 -1.7288813e+01 -1.2544578e+00 -1.8389673e+01 -4.3551240e+00
 -7.8035226e+00 -1.0592931e+01 -4.9577255e+00 -1.5783457e+01
 -6.1804842e-02 -1.1483925e+01 -7.9569216e+00 -3.3288674e+00
 -1.3179229e+01 -5.0589061e+00 -3.5383573e+00 -7.1248398e+00
 -1.7322389e+00  2.6502922e+00 -3.5043734e-01  3.4087276e+00
  2.4291041e+00  1.0352811e+00  3.2611613e+00  7.6118857e-02
  8.2742250e-01  3.6436415e+00  2.3199444e+00  1.4379196e+00
  1.8001535e+00  2.9228063e+00  2.1858919e+00  1.0726942e+00]",1
"[-340.8178     103.5923     -27.607946    35.275948    -5.7647123
  -13.249289   -28.464428   -25.191742   -15.170901   -12.859657
   -7.64625    -10.205171   -11.4071455   -8.414194   -14.469889
   -5.5414762   -6.0976954  -10.695835    -6.72686     -7.916214
  -10.09546     -1.3580036   -3.3088286   -0.8859876    3.602629
    2.7110593    6.538464     4.5783486    5.7702336    1.1906514
   -0.59665     -2.5746765   -4.5248146   -1.1725211   -2.0900242
   -2.7365613   -3.3288825   -4.324005    -3.2643774   -3.425292 ]",0
"[-381.14786     121.50152      27.891846     35.067307     -5.1215177
  -13.768838      9.986762     -0.62223184  -12.287746      1.2436343
  -15.668334     -4.537165     -6.85005       0.43754083   -8.818598
   -2.9766333    -4.2846546    -3.1350865    -4.574357     -2.746019
  -12.757155     -0.55953944   -2.7262225    -1.4904141    -1.5090258
    6.75708       2.3995433     6.4489055     4.367105      1.7626195
    7.799237      9.048112      5.6113167     8.151016      9.628546
    4.458621      3.7968388     2.35345       3.0937974     1.7199004 ]",1
"[-3.0741910e+02  1.2996445e+02  4.2378855e-01  2.0408470e+01
 -8.6793303e-01 -1.1671879e+01  1.5099475e+00 -3.7826097e-01
 -9.6604548e+00 -3.4599836e+00 -8.2912817e+00  1.7258520e+00
 -6.6772494e+00 -1.3623585e+00 -8.3597546e+00 -1.7288456e+00
 -6.0778046e+00 -2.0320859e+00 -6.6879988e+00 -2.5967901e+00
 -4.8977008e+00 -2.5166554e+00 -1.9865960e+00  5.5568981e-01
  3.0459590e+00  5.1117830e+00  8.1567020e+00  8.8295383e+00
  8.4988070e+00  8.4918261e+00  7.3168492e+00  5.2103453e+00
  5.0303388e+00  3.9773388e+00  2.8456323e+00  9.0416569e-01
  5.7985414e-02 -8.4548615e-02 -2.3435738e+00 -3.0191708e+00]",1
"[-4.48077667e+02  1.24186661e+02  1.42055855e+01  2.32817764e+01
  2.52824211e+01  2.26374016e+01  7.72079587e-01  9.96819496e+00
 -4.81782341e+00  3.89448833e+00 -1.03622417e+01  2.03042078e+00
  3.52730584e+00  8.00465107e+00 -3.60159922e+00 -1.89524579e+00
 -6.85666323e+00  3.96350145e+00  6.46550417e-01  5.03634644e+00
 -2.94980145e+00 -7.41520464e-01 -9.23507392e-01  8.13097239e-01
  4.81370986e-01 -1.64859247e+00  1.46725416e+00 -3.00232530e+00
 -6.18539762e+00 -4.51170778e+00  7.20098197e-01 -5.57084799e+00
  8.31333324e-02 -1.16697228e+00 -1.64951611e+00 -5.62948227e+00
 -2.76056504e+00 -4.45851564e-01  4.65588808e-01 -1.39370859e+00]",1
"[-3.53378418e+02  9.54389801e+01 -9.96220779e+00  2.07187881e+01
 -1.84704075e+01 -1.68998871e+01 -1.71192055e+01 -2.20039749e+00
 -1.72247486e+01 -2.64119053e+00 -1.08223915e+01 -1.44648600e+00
 -2.63911676e+00 -7.03646708e+00 -4.41611195e+00 -2.01715732e+00
 -1.90072834e+00 -5.88944912e+00 -5.21841621e+00  3.21854353e+00
 -5.18832970e+00  3.20817995e+00  3.83034134e+00  1.41977561e+00
 -8.38295221e-01  1.23601162e+00  6.02319539e-01 -2.74016404e+00
 -6.79553032e-01 -1.00078857e+00  1.12856495e+00  3.72034454e+00
  2.08163071e+00  6.21359468e-01  1.95990753e+00 -1.70466185e+00
 -1.61936373e-01 -2.01718855e+00 -1.88859507e-01 -6.09639771e-02]",1
"[-4.1757321e+02  1.0200925e+02  4.1216141e+01  3.6354961e+01
 -5.2891417e+00 -1.1351613e+01 -1.3213537e+01 -9.3657732e+00
 -2.3289299e+01 -1.2771142e+01 -1.0388335e+01 -4.3664460e+00
 -1.7084965e+01  2.4696360e+00 -8.0882769e+00 -1.2933563e+01
 -3.8915696e+00 -7.5840106e+00 -2.1548302e+00 -3.6188037e+00
 -8.1969976e+00 -5.5839453e+00 -4.4505119e+00 -1.5938815e+00
 -2.4566572e+00  6.5456182e-01 -2.6269605e+00 -3.7986128e+00
  5.0397282e+00 -1.5805720e+00 -1.4699638e+00 -2.1684347e-01
 -1.6621096e-02 -1.0848382e+00  1.0556180e-01 -1.0211900e+00
  2.6866969e-01  8.3581960e-01 -7.1627998e-01  3.1759093e+00]",1
"[-3.89498840e+02  1.42440201e+02 -5.33943558e+00  1.54964743e+01
 -4.78834152e+00  5.11481285e-01 -1.15205488e+01 -1.27467079e+01
 -1.20918121e+01 -1.20852766e+01 -1.48201208e+01 -1.09124975e+01
 -3.97593379e+00 -2.47742844e+00 -7.09449482e+00 -5.32944393e+00
 -5.36446857e+00 -7.65748405e+00 -6.16434860e+00 -7.96565866e+00
 -8.27705097e+00 -2.26552224e+00 -4.92129612e+00 -5.59765196e+00
  1.59360096e-01  3.46946418e-02 -1.74270368e+00 -2.37660933e+00
 -3.44668579e+00 -2.55325603e+00 -6.79691672e-01 -2.20669985e+00
 -3.08375120e-01  1.53574395e+00  1.39165068e+00  2.29455018e+00
  1.14395523e+00  1.69164503e+00  3.99527812e+00  5.46684563e-01]",1
"[-3.88145264e+02  1.10947655e+02  2.54193993e+01  2.14380226e+01
 -6.43643093e+00 -1.35264444e+01 -2.15493698e+01 -1.01436186e+01
 -6.95572090e+00 -4.68947458e+00 -2.69343090e+00 -2.33998251e+00
 -5.36723614e+00 -7.89615154e-01 -3.84494519e+00 -2.64111733e+00
 -2.07192922e+00 -7.80481911e+00 -4.96986771e+00 -3.05658507e+00
 -6.91399336e+00 -3.46132350e+00 -3.20238996e+00 -3.53702426e+00
  1.23909175e+00  1.39026368e+00 -1.59061566e-01  2.81037599e-01
  3.14351416e+00  5.81701752e-03  3.01178432e+00  1.43832779e+00
 -1.82680011e+00 -9.37584460e-01 -8.62651244e-02  1.88305092e+00
 -7.06718564e-01 -5.01363873e-01  5.68689406e-01 -9.70204592e-01]",1
"[-3.45637238e+02  9.79363937e+01 -1.53113115e+00  1.97135048e+01
 -2.11932640e+01 -9.75352573e+00 -1.55339937e+01 -1.47620535e+01
 -1.17279577e+01 -2.25690441e+01 -1.54069033e+01 -1.35084667e+01
 -1.50977869e+01 -9.13622379e+00 -9.81014729e+00 -1.24815159e+01
 -6.94212818e+00 -1.01032057e+01 -1.00750189e+01 -6.24365997e+00
 -1.07390051e+01 -7.92184114e+00 -6.60810900e+00 -4.58799839e+00
 -3.27247357e+00 -3.20987344e+00 -2.09748760e-01 -1.07213902e+00
  7.63355613e-01  1.00305998e+00 -1.14018369e+00  8.34094822e-01
  1.72691417e+00 -1.52068019e+00  1.61906815e+00  2.18167853e+00
  1.73591435e+00  3.36289382e+00  3.07500410e+00  3.67620111e+00]",1
"[-364.67676     109.901085      5.001079     39.313293     -2.3772643
    7.7297435    -0.9727013     3.8127663    -7.2210245    -1.9877472
   -1.5324309    -7.171674     -4.3697696     0.7408881    -5.635481
   -2.2071886    -4.222651     -0.48383763   -6.278832      3.793255
   -7.174669      3.4262757     0.7879991     4.1884747    -0.6087237
    3.8981442     2.2606423    -0.83886904    3.9058292     1.6519952
    4.4856853     5.672416      5.8772273     6.7874002     5.306136
    6.01286       2.7733607     1.4194565     0.8203488    -2.075727  ]",1
"[-2.9980551e+02  9.8809563e+01 -6.8276095e+00  1.7397295e+01
 -4.2649450e+00 -1.3596293e+01 -9.5447445e+00 -8.0150658e-01
 -1.3820032e+01 -1.2061423e+00 -1.3312741e+01 -1.8058174e+00
 -1.4919379e+01  3.0017910e+00 -1.1047817e+01  1.0015750e+00
  3.9959499e-01 -3.7295449e+00 -1.9103137e+00 -1.1282394e+00
 -1.9371986e+00  2.1381896e+00  2.7420781e+00  3.0593140e+00
  1.8553593e+00  4.6962719e+00  4.4418645e+00  1.5438619e+00
  2.2987628e+00  1.1475617e+00  1.0944664e+00  1.3314248e+00
 -1.1893740e+00 -7.9245079e-01  2.7773628e-01 -1.7269236e+00
 -1.7652366e+00 -1.9173882e+00 -1.1518873e+00 -1.3031753e+00]",1
"[-3.4495001e+02  1.1047685e+02 -2.9818970e+01  1.0140657e+01
 -1.6697506e+01 -1.6846586e+01 -4.4296217e+00 -2.0090263e+01
 -1.0164749e+01 -4.4494972e+00 -9.0443096e+00 -9.5683565e+00
 -5.7406068e+00 -7.0118222e+00 -9.1211758e+00 -8.4220791e+00
 -4.5010157e+00 -4.0126724e+00 -8.2857304e+00 -4.3402168e-01
 -2.6611373e+00 -8.2584181e+00 -6.6157901e-01 -3.5932634e+00
 -4.7771025e+00 -1.5376166e+00 -4.9779973e+00 -3.7999811e+00
 -1.7460284e+00 -2.0651956e+00 -2.7519974e-01  1.4037559e+00
  2.2927382e+00  2.0506215e+00  1.0641302e+00  9.1339022e-01
 -3.7528198e-02 -7.6499057e-01 -5.6237143e-01 -1.7872921e+00]",0
"[-3.3392227e+02  1.1325045e+02  1.2944332e+01 -3.5963466e+00
  7.8791223e+00 -1.1904861e+01 -2.1165092e+01 -2.0139253e-01
 -1.1281453e+01 -7.6601386e+00 -8.7273684e+00 -1.7019227e+00
 -6.0883532e+00 -2.7975662e+00 -9.2448683e+00 -6.5571876e+00
 -1.9260037e+00 -5.9171119e+00 -3.8239439e+00 -1.4938484e+00
 -5.7349540e-02  2.5855680e+00  4.1473413e+00  2.7579765e+00
  3.6302423e+00  6.4653955e+00  5.3271241e+00  5.7397785e+00
  4.6712284e+00  5.3829908e+00  2.4940362e+00  2.5303249e+00
  1.8235974e+00  4.8255131e-01 -1.4522994e-01 -5.4974705e-01
 -7.4227804e-01 -8.3491021e-01 -6.8407458e-01 -4.6057901e-01]",1
"[-4.4072433e+02  9.3575974e+01  1.3594977e+01  1.3687066e+01
 -9.7652788e+00  4.4687777e+00 -1.0181520e+01  6.8258042e+00
 -6.7324538e+00  5.3931007e+00 -9.0456133e+00  3.8165665e+00
 -5.5611873e+00  3.8166146e+00 -6.2359776e+00  5.4202521e-01
 -3.0750606e+00  8.1511587e-01 -1.2023443e-01  3.3474855e+00
  7.3361093e-01  2.3063858e+00  2.7625554e+00  2.7275426e+00
  3.0013118e+00  3.2931767e+00  3.5470862e+00  2.4685409e+00
  3.7149687e+00  2.9762096e+00  5.1563697e+00  4.6051898e+00
  4.3626075e+00  2.9957085e+00  4.6898484e+00  3.6069534e+00
  3.1720269e+00  5.5056024e-01  1.3372481e+00  9.6223402e-01]",0
"[-4.6139505e+02  1.1643943e+02  3.7025845e+01  3.0548840e+01
  9.7656870e+00 -2.7551603e+01 -2.7620953e+01 -9.1579475e+00
 -1.3115131e+01 -1.4671883e+01 -9.9590464e+00 -6.0916796e+00
 -5.4641180e+00  3.4660113e+00 -5.5351772e+00 -6.2044168e+00
 -4.1893454e+00 -7.4770780e+00 -6.3624253e+00 -4.7030072e+00
 -6.2275581e+00 -2.8621418e+00 -2.2726824e+00 -2.2686739e+00
 -1.2547022e+00  8.4536821e-01  4.0678731e-01  1.0088577e+00
  3.3692942e+00  1.9782979e+00  1.4971582e+00  4.7042227e+00
  3.7244883e+00  4.1318250e+00  4.9772482e+00  2.0402830e+00
  4.5534292e-01 -1.0872838e+00 -2.2869637e+00 -3.1939917e+00]",1
"[-3.7756506e+02  8.9632797e+01 -9.4732857e+00  1.5738966e+01
 -2.1949982e+01 -1.4266691e+01 -1.1581978e+01 -1.2513514e+01
 -1.2790232e+01 -5.0270519e+00 -1.5893514e+01 -7.6826534e+00
 -7.9985752e+00 -4.7122731e+00 -9.8141928e+00 -3.6907084e+00
 -3.0318799e+00 -3.9213815e+00 -5.2151189e+00 -1.3516179e+00
 -5.5299687e+00 -3.5730801e+00 -6.7016429e-01 -3.4465261e+00
 -1.7506777e+00 -3.3783898e+00 -1.8911786e+00 -2.9684550e-01
  1.9894812e+00  6.4856213e-01  1.8491579e+00  4.4948182e+00
  3.1206627e+00  8.5303344e-02 -1.5686352e+00 -1.7162646e+00
 -1.3140993e+00 -2.0990522e+00 -2.3577483e+00 -2.9298611e+00]",1
"[-4.6627792e+02  9.2608864e+01  4.3274245e+00  2.5850363e+01
  6.6505504e+00 -4.9423838e+00 -9.7153797e+00 -3.8293204e+00
 -1.5839508e+01  2.5187268e+00 -9.7644949e+00  1.0006973e+01
 -1.0967663e+01  5.7335534e+00 -7.8012786e+00  2.9661965e+00
 -3.7045834e+00 -7.1358186e-01 -2.0759811e+00  5.7042356e+00
 -4.3275571e+00  5.1072803e+00  4.2450356e+00 -1.3654855e+00
  7.6350193e+00  3.6756585e+00  3.1137695e+00  5.2453547e+00
  5.0288863e+00  2.3906512e+00  6.3501797e+00  3.6986613e+00
  3.6770186e+00  2.4081225e+00  3.3536971e+00  9.0787697e-01
  2.0118776e-01 -5.3453630e-01 -1.6481882e+00 -2.8868642e-01]",1
"[-4.1682544e+02  9.7083221e+01  1.2502942e+01  2.6670200e+01
 -7.2303085e+00 -9.4124193e+00  1.5515620e+00  3.3424795e+00
 -1.0268681e+01  9.4154572e-01 -1.0035169e+01 -7.0553952e-01
 -6.5109677e+00  2.3056743e+00 -5.7015772e+00 -2.7518449e+00
 -4.3876803e-01 -7.4084282e-01 -3.7481318e+00 -4.6483316e-02
 -1.4755895e+00  4.5289831e+00  6.7545921e-01  5.4618549e-01
  6.9265518e+00  3.9851274e+00  2.1454501e+00  1.9049220e+00
  3.3676805e+00  1.7009256e+00  2.1375530e+00  2.7364135e+00
  1.5426750e-01  5.3150883e+00  6.5051556e+00  2.5677030e+00
  4.4919000e+00  2.6996415e+00 -2.2027171e-01  8.1962931e-01]",0
